id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
209441,レッド・デッド・リデンプション2,2024-03-20T08:29:54.180404,PS4,"アクション, アドベンチャー, その他",Rockstar Games,2018/10/25,No hay información,4.71,229387件の評価,88％,5％,2％,1％,4％,"¥6,555","¥6,555","¥6,555","¥6,555",JAP
10000333,ELDEN RING PS4 & PS5,2024-03-20T08:29:57.153786,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.72,63928件の評価,89％,4％,1％,1％,5％,"¥9,240","¥9,240","¥9,240","¥9,240",JAP
10002788,UFC™ 5,2024-03-20T08:30:00.058101,PS5,格闘,エレクトロニック・アーツ（株）,2023/10/26,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3,6423件の評価,30％,16％,12％,9％,34％,"¥9,700","¥9,700","¥9,700","¥9,700",JAP
212779,Minecraft,2024-03-20T08:30:04.691995,PS4,アドベンチャー,Mojang AB/日本マイクロソフト,2019/12/9,"イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロベニア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.32,1559660件の評価,72％,9％,7％,1％,10％,"¥2,640","¥2,640","¥2,640","¥2,640",JAP
10007460,バルダーズ・ゲート3,2024-03-20T08:30:07.706166,PS5,RPG,株式会社スパイク・チュンソフト,2023/12/20,"日本語, 英語",4.82,42833件の評価,92％,3％,1％,1％,3％,"¥8,580","¥8,580","¥8,580","¥8,580",JAP
223118,Roblox,2024-03-20T08:30:09.740505,PS4,その他,Roblox合同会社,2023/10/10,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.24,257726件の評価,68％,9％,11％,1％,10％,無料,無料,無料,無料,JAP
10005985,プリンス オブ ペルシャ 失われた王冠,2024-03-20T08:30:12.480197,"PS4, PS5",アクション,ユービーアイソフト(株),2024/1/17,No hay información,4.46,3668件の評価,74％,12％,6％,2％,6％,"¥6,600","¥3,960","¥6,600","¥3,960",JAP
10000956,グランツーリスモ７,2024-03-20T08:30:15.377244,"PS4, PS5",ドライビング／レース,株式会社ソニー・インタラクティブエンタテインメント,2022/3/3,"日本語, 英語",4.35,17731件の評価,71％,13％,5％,2％,9％,"¥8,690","¥8,690","¥8,690","¥8,690",JAP
10008651,MLB® The Show™ 24（英語版）PS5®,2024-03-20T08:30:18.993777,"PS4, PS5",スポーツ,SONY INTERACTIVE ENTERTAINMENT,2024/3/19,英語,4.33,188件の評価,75％,7％,5％,2％,11％,"¥7,980","¥7,980","¥7,980","¥7,980",JAP
232447,『ホグワーツ・レガシー』PS5版,2024-03-20T08:30:21.762068,PS5,その他,ワーナー ブラザース ジャパン合同会社,2023/2/9,"スペイン語(メキシコ), フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.5,32214件の評価,72％,16％,6％,2％,4％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10002456,Marvel’s Spider-Man 2,2024-03-20T08:30:24.325108,PS5,アクション,ソニー・インタラクティブエンタテインメント,2023/10/19,"日本語, 英語",4.87,110742件の評価,93％,4％,1％,1％,1％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
10005114,STAR WARS ジェダイ：サバイバー™,2024-03-20T08:30:26.968897,PS5,アクション,エレクトロニック・アーツ（株）,2023/4/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.51,10547件の評価,67％,23％,5％,2％,3％,"¥9,700","¥8,730","¥9,700","¥8,730",JAP
10000237,アサシン クリード ヴァルハラ PS4 & PS5,2024-03-20T08:30:29.868056,"PS4, PS5",RPG,ユービーアイソフト(株),2020/11/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.18,48438件の評価,66％,13％,7％,4％,11％,"¥9,240","¥2,310","¥9,240",含まれます,JAP
227319,Dead by Daylight,2024-03-20T08:30:33.468127,"PS4, PS5","ホラー, アクション, ホラー",STARBREEZE PUBLISHING AB,2020/11/11,No hay información,4.19,102400件の評価,67％,13％,5％,2％,13％,"¥3,080","¥1,848","¥3,080",含まれます,JAP
228857,The Sims™ 4,2024-03-20T08:30:36.794719,PS4,"アクション, シミュレーション",エレクトロニック・アーツ（株）,2017/11/16,No hay información,3.98,87732件の評価,60％,13％,9％,3％,16％,無料,無料,無料,無料,JAP
10004865,アサシン クリード ミラージュ,2024-03-20T08:30:39.708025,"PS4, PS5","アクション, アドベンチャー",ユービーアイソフト(株),2023/10/4,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.98,14692件の評価,50％,23％,12％,7％,9％,"¥7,920","¥4,752","¥7,920","¥4,752",JAP
10007412,Taxi Life: A City Driving Simulator,2024-03-20T08:30:43.063113,PS5,"ドライビング／レース, シミュレーション",NACON SA,2024/3/7,"アラビア語, イタリア語, オランダ語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.71,726件の評価,22％,13％,14％,15％,36％,"¥5,830","¥5,830","¥5,830","¥5,830",JAP
233235,ドラゴンボールZ KAKAROT PS4&PS5,2024-03-20T08:30:45.938688,"PS4, PS5","アクション, アドベンチャー, RPG",株式会社バンダイナムコエンターテインメント,2023/1/11,日本語,4.58,39632件の評価,79％,10％,6％,1％,4％,"¥4,400",含まれます,"¥4,400",含まれます,JAP
235179,アバター：フロンティア・オブ・パンドラ,2024-03-20T08:30:49.895605,PS5,その他,ユービーアイソフト(株),2023/12/6,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.96,5472件の評価,57％,15％,9％,6％,13％,"¥9,790","¥5,874","¥9,790","¥5,874",JAP
217012,ドラゴンボール ゼノバース2 Welcome Price!!,2024-03-20T08:30:52.977061,PS4,"アクション, カジュアル, 格闘",株式会社バンダイナムコエンターテインメント,2016/11/1,No hay información,3.84,215413件の評価,60％,10％,7％,2％,22％,"¥2,970",含まれます,"¥2,970",含まれます,JAP
205366,War Thunder,2024-03-20T08:30:57.143114,PS5,"シミュレーション, アクション, その他",EXNOA LLC,2020/11/16,日本語,4.16,342361件の評価,62％,15％,11％,3％,10％,無料,無料,無料,無料,JAP
221852,Destiny 2 PS4™ & PS5™,2024-03-20T08:31:00.021314,"PS4, PS5","アドベンチャー, シューティング, アクション",BUNGIE INC.,2020/12/8,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,287963件の評価,70％,11％,6％,2％,10％,無料,無料,無料,無料,JAP
200763,コール オブ デューティ ブラックオプス III ダウンロード通常版,2024-03-20T08:31:03.287358,PS4,"アクション, シューティング, シューティング","Activision Publishing, Inc.",2015/11/5,No hay información,4.44,362547件の評価,76％,10％,5％,2％,8％,"¥9,790","¥3,916","¥9,790","¥3,916",JAP
10001609,スーサイド・スクワッド キル・ザ・ジャスティス・リーグ,2024-03-20T08:31:06.355981,PS5,シューティング,ワーナー ブラザース ジャパン合同会社,2024/2/1,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.29,9119件の評価,66％,17％,6％,4％,8％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10002100,FINAL FANTASY XVI,2024-03-20T08:31:09.994227,PS5,"アクション, RPG",(株)スクウェア・エニックス,2023/6/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語",4.52,20925件の評価,72％,17％,6％,2％,3％,"¥9,900","¥6,930","¥9,900","¥6,930",JAP
10006270,鉄拳8,2024-03-20T08:31:13.086978,PS5,"アクション, 格闘",株式会社バンダイナムコエンターテインメント,2024/1/25,"日本語, 英語",4.65,7686件の評価,86％,4％,5％,1％,5％,"¥9,680","¥9,680","¥9,680","¥9,680",JAP
233072,Rust Console Edition,2024-03-20T08:31:16.879496,PS4,"アクション, アドベンチャー, シューティング",Double Eleven Ltd,2021/6/23,"イタリア語, オランダ語, スウェーデン語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.66,19446件の評価,58％,7％,5％,4％,26％,"¥6,050","¥6,050","¥6,050","¥6,050",JAP
10004473,BIOHAZARD RE:4 PS4 & PS5,2024-03-20T08:31:20.658396,"PS4, PS5","アクション, アドベンチャー, ホラー",(株)カプコン,2023/3/23,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.8,51932件の評価,89％,5％,4％,0％,2％,"¥4,990","¥3,992","¥4,990","¥3,992",JAP
10000758,Battlefield™ 2042 PS5,2024-03-20T08:31:23.767344,"PS4, PS5",シューティング,エレクトロニック・アーツ（株）,2021/11/18,No hay información,3.29,35630件の評価,44％,10％,8％,7％,31％,"¥9,700","¥1,455","¥9,700","¥1,455",JAP
10008874,F1® 24 チャンピオンエディション + 期間限定ボーナス,2024-03-20T08:31:26.379327,"PS4, PS5",ドライビング／レース,エレクトロニック・アーツ（株）,2024/5/28,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥12,980","¥11,682","¥12,980","¥11,682",JAP
201061,No hay información,2024-03-20T08:31:29.678115,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
233961,ファークライ6 PS4 & PS5,2024-03-20T08:31:33.121274,"PS4, PS5",その他,ユービーアイソフト(株),2021/10/6,"スペイン語(メキシコ), タイ語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.04,43791件の評価,60％,13％,9％,3％,13％,"¥9,240","¥2,310","¥9,240",含まれます,JAP
10008685,Hi-Fi RUSH,2024-03-20T08:31:36.767391,PS5,アクション,ベセスダ・ソフトワークス／ゼニマックス・アジア(株),2024/3/19,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.95,566件の評価,97％,2％,0％,0％,0％,"¥4,180","¥4,180","¥4,180","¥4,180",JAP
234959,スノーランナー,2024-03-20T08:31:40.484330,PS5,"アーケード, ドライビング／レース, シミュレーション",株式会社オーイズミ・アミュージオ,2022/7/27,"イタリア語, スペイン語, チェコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 英語, 韓国語",4.24,20431件の評価,70％,11％,5％,3％,12％,"¥4,980","¥4,980","¥4,980","¥4,980",JAP
10006239,Madden NFL 24,2024-03-20T08:31:43.613279,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/8/18,英語,3.17,9288件の評価,36％,13％,12％,8％,30％,"¥9,700","¥1,940","¥9,700",含まれます,JAP
233407,Call of Duty®: Black Ops Cold War - 世代互換バンドル PS4® & PS5®,2024-03-20T08:31:46.515357,"PS4, PS5",シューティング,"Activision Publishing, Inc.",2020/11/12,日本語,4.19,212456件の評価,67％,10％,9％,2％,12％,"¥9,680","¥9,680","¥9,680","¥9,680",JAP
232352,エーペックスレジェンズ‎ PS5™,2024-03-20T08:31:49.953842,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.13,759663件の評価,65％,12％,8％,2％,13％,無料,無料,無料,無料,JAP
10008286,ARK: Survival Ascended,2024-03-20T08:31:52.680090,PS5,"アドベンチャー, RPG",株式会社スパイク・チュンソフト,2024/1/29,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.08,7613件の評価,67％,9％,4％,4％,16％,"¥6,380","¥6,380","¥6,380","¥6,380",JAP
230079,The Last of Us™ Part II Remastered,2024-03-20T08:31:55.563056,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/1/18,"日本語, 英語",4.43,171622件の評価,80％,5％,3％,3％,9％,"¥5,480","¥5,480","¥5,480","¥5,480",JAP
233032,Black Desert: Traveler Edition,2024-03-20T08:31:59.365035,PS4,"RPG, RPG",Pearl Abyss,2023/5/17,"スペイン語, ドイツ語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.82,12884件の評価,59％,10％,6％,4％,21％,"¥3,278","¥3,278","¥3,278","¥3,278",JAP
205342,Warframe®,2024-03-20T08:32:03.040107,PS5,"アクション, シューティング, その他",Digital Extremes Ltd.,2020/11/26,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 日本語, 英語",4.34,665695件の評価,67％,15％,9％,2％,7％,無料,無料,無料,無料,JAP
10001850,ゴッド・オブ・ウォー ラグナロク,2024-03-20T08:32:05.914091,"PS4, PS5",アクション,ソニー・インタラクティブエンタテインメント,2022/11/8,"アラビア語, イタリア語, オランダ語, ギリシャ語, クロアチア語, スペイン語(メキシコ), タイ語, チェコ語, トルコ語, ドイツ語, ハンガリー語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.84,73891件の評価,92％,4％,2％,1％,2％,"¥8,690","¥8,690","¥8,690","¥8,690",JAP
10008884,Sea of Thieves,2024-03-20T08:32:08.747305,PS5,アドベンチャー,Microsoft Corporation,2024/4/30,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥4,290","¥4,290","¥4,290","¥4,290",JAP
229601,アサシン クリード オデッセイ,2024-03-20T08:32:12.402998,PS4,"アクション, アドベンチャー, RPG",ユービーアイソフト(株),2018/10/4,No hay información,4.53,66921件の評価,77％,12％,4％,2％,5％,"¥9,240","¥1,848","¥9,240",含まれます,JAP
204861,The Elder Scrolls Online,2024-03-20T08:32:15.555277,"PS4, PS5","RPG, RPG",ベセスダ・ソフトワークス／ゼニマックス・アジア(株),2023/11/14,No hay información,4.35,71692件の評価,70％,14％,6％,2％,8％,"¥2,640","¥2,640","¥2,640","¥2,640",JAP
10004911,No hay información,2024-03-20T08:32:18.965664,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
216627,「オーバーウォッチ 2」シーズン9：チャンピオンズ,2024-03-20T08:32:21.754607,PS5,"シューティング, アクション, シューティング",BLIZZARD ENTERTAINMENT INC,2022/10/4,"イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.3,191329件の評価,72％,10％,5％,2％,12％,無料,無料,無料,無料,JAP
10001988,The Outlast Trials,2024-03-20T08:32:24.218094,No hay información,ホラー,RED BARRELS INC.,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,発表されました,発表されました,発表されました,発表されました,JAP
10008114,Train Sim World® 4: Standard Edition PS4 & PS5,2024-03-20T08:32:27.988081,"PS4, PS5",シミュレーション,Dovetail Games,2023/9/26,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポーランド語, ロシア語, 中国語 (簡体字), 英語",4.45,849件の評価,70％,17％,5％,3％,5％,"¥6,600","¥6,600","¥6,600","¥6,600",JAP
10005283,Alone in the Dark（アローン・イン・ザ・ダーク）,2024-03-20T08:32:30.424270,PS5,"アドベンチャー, ホラー, パズル",THQ Nordic,2024/3/20,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥7,590","¥6,831","¥7,590","¥6,831",JAP
10000762,Marvel's Spider-Man Remastered,2024-03-20T08:32:35.950960,PS5,アクション,ソニー・インタラクティブエンタテインメント,2023/5/4,"日本語, 英語",4.7,207006件の評価,84％,8％,4％,1％,3％,"¥4,290","¥2,574","¥4,290","¥2,574",JAP
10000459,ライダーズ リパブリック PS4 & PS5,2024-03-20T08:32:41.084122,"PS4, PS5",スポーツ,ユービーアイソフト(株),2021/10/27,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.24,29188件の評価,67％,11％,9％,2％,10％,"¥5,610","¥1,402","¥5,610",含まれます,JAP
10004258,EA SPORTS™ WRC,2024-03-20T08:32:45.612649,PS5,ドライビング／レース,エレクトロニック・アーツ（株）,2023/10/31,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 英語",3.74,1339件の評価,44％,22％,12％,7％,14％,"¥5,600","¥2,240","¥5,600","¥2,240",JAP
228868,No hay información,2024-03-20T08:32:49.118354,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
231756,No hay información,2024-03-20T08:32:52.460376,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
10000886,Horizon Forbidden West™,2024-03-20T08:32:55.437203,"PS4, PS5",アクション,ソニー・インタラクティブエンタテインメント,2022/2/17,"アラビア語, イタリア語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), タイ語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.64,33526件の評価,80％,11％,5％,1％,3％,"¥6,980",含まれます,"¥6,980",含まれます,JAP
229826,Outer Wilds,2024-03-20T08:32:58.866254,"PS4, PS5","アドベンチャー, その他, アドベンチャー",Annapurna Interactive,2022/9/15,No hay información,4.71,6670件の評価,88％,5％,2％,2％,4％,"¥2,970","¥2,970","¥2,970","¥2,970",JAP
10005275,崩壊：スターレイル,2024-03-20T08:33:01.359605,PS5,"アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2023/10/10,"スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.58,14143件の評価,82％,8％,2％,1％,7％,無料,無料,無料,無料,JAP
10002577,ジュラシック・ワールド・エボリューション2,2024-03-20T08:33:04.473444,"PS4, PS5","シミュレーション, ストラテジー",Frontier Developments,2021/11/9,No hay información,4.45,11307件の評価,74％,12％,6％,2％,6％,"¥6,589","¥6,589","¥6,589","¥6,589",JAP
234567,サイバーパンク2077,2024-03-20T08:33:07.662712,"PS4, PS5",RPG,CD PROJEKT S.A.,2022/2/15,"日本語, 英語",4.33,96532件の評価,72％,12％,4％,3％,10％,"¥7,370","¥7,370","¥7,370","¥7,370",JAP
222022,鉄拳7 Welcome Price!!,2024-03-20T08:33:10.585826,PS4,"格闘, アクション",株式会社バンダイナムコエンターテインメント,2018/9/5,日本語,4.4,34213件の評価,73％,11％,6％,2％,8％,"¥4,400","¥4,400","¥4,400","¥4,400",JAP
235227,Ghost of Tsushima DIRECTOR’S CUT,2024-03-20T08:33:13.692071,"PS4, PS5",RPG,ソニー・インタラクティブエンタテインメント,2021/8/19,"日本語, 英語",4.55,147983件の評価,83％,6％,3％,1％,8％,"¥8,690","¥8,690","¥8,690","¥8,690",JAP
231416,No hay información,2024-03-20T08:33:16.789791,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
10001269,Need for Speed™ Unbound Palace Edition,2024-03-20T08:33:19.731293,PS5,ドライビング／レース,エレクトロニック・アーツ（株）,2022/12/2,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.94,9165件の評価,26％,16％,15％,11％,31％,"¥10,700","¥9,630","¥10,700","¥9,630",JAP
10002648,Hades,2024-03-20T08:33:22.617470,"PS4, PS5",アクション,"Supergiant Games, LLC",2021/9/29,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",4.86,6439件の評価,92％,5％,2％,0％,1％,"¥2,860","¥1,430","¥2,860","¥1,430",JAP
