id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-04T10:14:37.672809,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,304326 ratings,62%,11%,12%,2%,14%,$69.99,$45.49,No hay información,No hay otra promoción,USA
228748,Fortnite,2024-04-04T10:14:38.828749,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6763698 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-04T10:14:40.364783,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.09,24865 ratings,35%,12%,12%,8%,33%,$69.99,$17.49,Included,No hay otra promoción,USA
10008651,MLB® The Show™ 24 PS5®,2024-04-04T10:14:41.678065,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,4.06,773 ratings,67%,9%,5%,3%,16%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10006239,Madden NFL 24,2024-04-04T10:14:43.008916,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.18,10022 ratings,37%,13%,12%,8%,30%,$69.99,$69.99,No hay información,Included,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-04T10:14:44.216763,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.4,63369 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,No hay información,Game Trial,USA
10000657,HELLDIVERS™ 2,2024-04-04T10:14:45.602278,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.52,56176 ratings,81%,7%,2%,1%,8%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10005844,Dragon's Dogma 2,2024-04-04T10:14:46.868695,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.12,14814 ratings,68%,9%,5%,4%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-04-04T10:14:48.407497,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.34,260035 ratings,73%,10%,5%,2%,11%,$39.99,$39.99,No hay información,No hay otra promoción,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-04T10:14:49.670366,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,682180 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No hay otra promoción,USA
223118,Roblox,2024-04-04T10:14:50.993294,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.24,268974 ratings,68%,9%,11%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10003386,Rise of the Ronin™,2024-04-04T10:14:52.288881,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.3,6757 ratings,69%,14%,5%,4%,9%,$69.99,$69.99,No hay información,No hay otra promoción,USA
